time,level,file,line,msg,pkt_count,tcp_pkt_count_tot,udp_pkt_count_tot,icmp_pkt_count_tot,unsupported_pkt_count,pkt_buf_count,flow_hash_count,lazy_flow_hash_count,lazy_flow_hash_hit,pkt_list_count_tot,pkt_list_count_use,flow_hash_list_count_tot,flow_hash_list_count_use,flow_hash_search_depth,installed_entry_count_tot,installed_entry_count_tcp,installed_entry_count_udp,installed_entry_count_icmp,install_buf_size,replied_flow_count_tot,replied_flow_count_tcp,replied_flow_count_udp,replied_flow_count_icmp,expired_pkt_count_tot,expired_pkt_count_tcp,expired_pkt_count_udp,expired_pkt_count_icmp,active_host_tbl_entry_count,local_entry_count,send_pkt_error_count
1736651741.129190,STATS,src/tsdn.c,603,pkt_processing_time,9000000,37
1736651755.638206,STATS,src/pkt_handle.c,202,timeout,70091
1736651772.051729,STATS,src/tsdn.c,583,stats,9237405,8015162,644931,118585,331587,342,702,360,0,2360,342,2901,702,0,224000,0,0,0,698,224698,0,0,0,5584901,5130552,354376,99973,2808,2808,0
1736651804.907189,STATS,src/tsdn.c,603,pkt_processing_time,9500000,24
1736651832.051967,STATS,src/tsdn.c,583,stats,9722341,8426483,680248,126751,355107,315,792,477,0,2360,315,2901,792,0,238000,0,0,0,445,238445,0,0,0,5909460,5427511,375462,106487,4751,4751,0
1736651849.772800,STATS,src/pkt_handle.c,202,timeout,70091
1736651868.543002,STATS,src/tsdn.c,603,pkt_processing_time,10000000,12
1736651892.052033,STATS,src/tsdn.c,583,stats,10230082,8860878,715288,135814,377901,312,778,466,0,2360,312,2901,778,0,250000,0,0,0,1022,251022,0,0,0,6237296,5727293,396603,113400,2878,2878,0
1736651929.709314,STATS,src/tsdn.c,603,pkt_processing_time,10500000,34
1736651943.501448,STATS,src/pkt_handle.c,202,timeout,70011
1736651952.052287,STATS,src/tsdn.c,583,stats,10668468,9228703,752701,143651,397126,324,743,419,0,2360,324,2901,743,0,262000,0,0,0,1433,263433,0,0,0,6544805,6007669,417970,119166,2682,2682,0
1736651993.141064,STATS,src/tsdn.c,603,pkt_processing_time,11000000,14
1736652012.053029,STATS,src/tsdn.c,583,stats,11145505,9629431,797190,151222,415091,348,793,445,0,2360,348,2901,793,0,274000,0,0,0,1818,275818,0,0,0,6853192,6288896,439645,124651,2831,2831,0
1736652039.975480,STATS,src/pkt_handle.c,202,timeout,70407
1736652055.565572,STATS,src/tsdn.c,603,pkt_processing_time,11500000,21
1736652072.053149,STATS,src/tsdn.c,583,stats,11649369,10055985,841678,158506,434424,340,747,407,0,2360,340,2901,747,0,288000,0,0,0,1414,289414,0,0,0,7170752,6578581,462404,129767,4558,4558,0
1736652113.516004,STATS,src/tsdn.c,603,pkt_processing_time,12000000,23
1736652132.053261,STATS,src/tsdn.c,583,stats,12146011,10479009,882640,164604,454719,348,708,360,0,2360,348,2901,708,0,302000,0,0,0,588,302588,0,0,0,7489358,6869360,485699,134299,4742,4742,0
1736652134.064164,STATS,src/pkt_handle.c,202,timeout,70310
1736652177.025733,STATS,src/tsdn.c,603,pkt_processing_time,12500000,33
1736652192.053282,STATS,src/tsdn.c,583,stats,12617612,10868996,927752,171958,476315,872,1301,429,0,2360,872,2901,1301,0,314000,0,0,0,1824,315824,0,0,0,7818408,7162435,515845,140128,2702,2702,0
1736652225.900174,STATS,src/pkt_handle.c,202,timeout,70311
1736652237.467464,STATS,src/tsdn.c,603,pkt_processing_time,13000000,271
1736652252.053393,STATS,src/tsdn.c,583,stats,13119728,11281839,974003,178052,495143,345,688,343,0,2360,345,2901,688,0,328000,0,0,0,553,328553,0,0,0,8146470,7455363,546400,144707,2860,2860,0
1736652298.256352,STATS,src/tsdn.c,603,pkt_processing_time,13500000,25
1736652312.053570,STATS,src/tsdn.c,583,stats,13626629,11707850,1019851,185594,514346,384,872,488,0,2360,384,2901,872,0,340000,0,0,0,1991,341991,0,0,0,8494757,7767961,576295,150501,2799,2799,0
1736652312.944662,STATS,src/pkt_handle.c,202,timeout,70218
1736652357.317764,STATS,src/tsdn.c,603,pkt_processing_time,14000000,8
1736652372.053596,STATS,src/tsdn.c,583,stats,14124724,12122018,1068323,192864,534807,342,762,420,0,2360,342,2901,762,0,354000,0,0,0,571,354571,0,0,0,8837253,8074623,606337,156293,4531,4531,0
1736652401.850047,STATS,src/pkt_handle.c,202,timeout,70243
1736652417.876691,STATS,src/tsdn.c,603,pkt_processing_time,14500000,139
1736652432.053860,STATS,src/tsdn.c,583,stats,14620585,12554069,1111387,201010,540007,349,763,414,0,2360,349,2901,763,0,366000,0,0,0,1216,367216,0,0,0,9165951,8368096,634928,162927,2805,2805,0
1736652481.915992,STATS,src/tsdn.c,603,pkt_processing_time,15000000,24
1736652492.053863,STATS,src/tsdn.c,583,stats,15079938,12958228,1148635,208120,542909,321,713,392,0,2360,321,2901,713,0,380000,0,0,0,1614,381614,0,0,0,9496583,8670789,657283,168511,2748,2748,0
1736652492.636060,STATS,src/pkt_handle.c,202,timeout,70252
1736652545.658007,STATS,src/tsdn.c,603,pkt_processing_time,15500000,54
1736652552.053906,STATS,src/tsdn.c,583,stats,15550385,13371830,1187864,214271,545623,346,882,536,0,2360,346,2901,882,0,396000,0,0,0,1122,397122,0,0,0,9831689,8975308,682939,173442,4789,4789,0
1736652582.379721,STATS,src/pkt_handle.c,202,timeout,70325
1736652606.925775,STATS,src/tsdn.c,603,pkt_processing_time,16000000,48
1736652612.053975,STATS,src/tsdn.c,583,stats,16051767,13816250,1227212,220982,548107,1217,1655,438,0,2360,1217,2901,1655,1,410000,0,0,0,1041,411041,0,0,0,10164920,9278852,706826,179242,4604,4604,0
1736652665.730901,STATS,src/tsdn.c,603,pkt_processing_time,16500000,36
1736652672.054133,STATS,src/tsdn.c,583,stats,16550199,14257188,1266828,226475,552144,356,767,411,0,2360,356,2901,767,0,424000,0,0,0,167,424167,0,0,0,10492010,9574944,733016,184050,4630,4630,0
1736652673.607587,STATS,src/pkt_handle.c,202,timeout,70202
1736652728.245397,STATS,src/tsdn.c,603,pkt_processing_time,17000000,22
1736652732.054293,STATS,src/tsdn.c,583,stats,17027626,14668422,1305142,232638,554657,358,699,341,0,2360,358,2901,699,0,438000,0,0,0,984,438984,0,0,0,10831400,9885758,756218,189424,2826,2826,0
1736652759.787744,STATS,src/pkt_handle.c,202,timeout,70168
1736652779.802265,STATS,src/tsdn.c,603,pkt_processing_time,17500000,21
1736652792.054432,STATS,src/tsdn.c,583,stats,17615268,15201183,1342990,238726,557328,328,944,616,0,2360,328,2901,944,0,452000,0,0,0,868,452868,0,0,0,11217588,10242996,780075,194517,4682,4682,0
1736652841.583525,STATS,src/tsdn.c,603,pkt_processing_time,18000000,45
1736652842.026845,STATS,src/pkt_handle.c,202,timeout,70486
1736652852.054578,STATS,src/tsdn.c,583,stats,18080537,15611938,1380118,245446,560036,326,741,415,0,2390,326,2901,741,0,466000,0,0,0,527,466527,0,0,0,11557433,10554477,802560,200396,4678,4678,0
1736652900.866362,STATS,src/tsdn.c,603,pkt_processing_time,18500000,65
1736652912.054615,STATS,src/tsdn.c,583,stats,18608358,16077655,1424970,250683,563170,404,757,353,0,2390,404,2901,757,0,480000,0,0,0,227,480227,0,0,0,11903298,10871437,827352,204509,4548,4548,0
1736652929.875203,STATS,src/pkt_handle.c,202,timeout,70147
1736652956.393992,STATS,src/tsdn.c,603,pkt_processing_time,19000000,23
1736652972.054908,STATS,src/tsdn.c,583,stats,19119937,16529712,1466964,256080,565807,326,698,372,0,2390,326,2901,698,0,494000,0,0,0,592,494592,0,0,0,12221640,11161565,850989,209086,4530,4530,0
1736653022.800148,STATS,src/tsdn.c,603,pkt_processing_time,19500000,18
1736653023.955455,STATS,src/pkt_handle.c,202,timeout,70201
1736653032.055002,STATS,src/tsdn.c,583,stats,19571216,16926722,1502773,262494,568622,840,1218,378,0,2390,840,2901,1218,0,506000,0,0,0,931,506931,0,0,0,12544466,11456864,872816,214786,2820,2820,0
1736653085.818855,STATS,src/tsdn.c,603,pkt_processing_time,20000000,28
1736653092.055108,STATS,src/tsdn.c,583,stats,20055960,17353272,1543334,267962,571556,344,729,385,0,2390,344,2901,729,0,520000,0,0,0,177,520177,0,0,0,12882034,11766881,895664,219489,4672,4672,0
1736653111.983575,STATS,src/pkt_handle.c,202,timeout,70511
1736653146.640539,STATS,src/tsdn.c,603,pkt_processing_time,20500000,16
1736653152.055173,STATS,src/tsdn.c,583,stats,20539009,17781534,1581516,273423,573825,359,753,394,0,2390,359,2901,753,0,534000,0,0,0,1766,535766,0,0,0,13231954,12091247,916477,224230,2755,2755,0
1736653199.421614,STATS,src/pkt_handle.c,202,timeout,70084
1736653211.254758,STATS,src/tsdn.c,603,pkt_processing_time,21000000,19
1736653212.055320,STATS,src/tsdn.c,583,stats,21005451,18192951,1619638,278944,576553,345,655,310,0,2390,345,2901,655,0,548000,0,0,0,435,548435,0,0,0,13571296,12405178,937198,228920,2903,2903,0
1736653271.612700,STATS,src/tsdn.c,603,pkt_processing_time,21500000,17
1736653272.055428,STATS,src/tsdn.c,583,stats,21502724,18633716,1658498,285390,578926,348,740,392,0,2390,348,2901,740,0,560000,0,0,0,1179,561179,0,0,0,13930154,12736288,959131,234735,4493,4493,0
1736653285.262380,STATS,src/pkt_handle.c,202,timeout,70046
1736653332.055545,STATS,src/tsdn.c,583,stats,21947293,19016865,1703953,291328,581503,335,734,399,0,2390,335,2901,734,0,572000,0,0,0,1913,573913,0,0,0,14256266,13033943,982276,240047,2721,2721,0
1736653339.481346,STATS,src/tsdn.c,603,pkt_processing_time,22000000,22
1736653374.463613,STATS,src/pkt_handle.c,202,timeout,70210
1736653392.055630,STATS,src/tsdn.c,583,stats,22424283,19439814,1740220,296816,584592,891,1671,780,0,2390,891,2901,1671,0,592000,0,0,0,992,592992,0,0,0,14596366,13348919,1002675,244772,6394,6394,0
1736653401.455388,STATS,src/tsdn.c,603,pkt_processing_time,22500000,52
1736653452.055643,STATS,src/tsdn.c,583,stats,22911558,19868061,1780191,301712,587398,376,781,405,0,9888,376,10363,781,0,610000,0,0,0,159,610159,0,0,0,14943747,13669296,1025462,248989,6650,6650,0
1736653462.734508,STATS,src/pkt_handle.c,202,timeout,70183
1736653464.295672,STATS,src/tsdn.c,603,pkt_processing_time,23000000,364
1736653512.055686,STATS,src/tsdn.c,583,stats,23429083,20324931,1821373,308591,591779,392,729,337,0,9888,392,10363,729,1,622000,0,0,0,1619,623619,0,0,0,15289662,13988246,1046521,254895,2859,2859,0
1736653521.726570,STATS,src/tsdn.c,603,pkt_processing_time,23500000,13
1736653547.959458,STATS,src/pkt_handle.c,202,timeout,70292
1736653572.055713,STATS,src/tsdn.c,583,stats,23921682,20763160,1859041,314271,594550,383,778,395,0,9888,383,10363,778,0,638000,0,0,0,788,638788,0,0,0,15649226,14322460,1066930,259836,4778,4778,0
1736653580.743613,STATS,src/tsdn.c,603,pkt_processing_time,24000000,19
1736653632.055757,STATS,src/tsdn.c,583,stats,24390768,21169514,1906317,319685,597373,308,750,442,0,9888,308,10363,750,0,650000,0,0,0,1784,651784,0,0,0,15981179,14628717,1087840,264622,2768,2768,0
1736653635.637007,STATS,src/pkt_handle.c,202,timeout,70650
1736653647.532040,STATS,src/tsdn.c,603,pkt_processing_time,24500000,573
1736653692.055787,STATS,src/tsdn.c,583,stats,24845748,21563431,1951787,325549,600406,323,658,335,0,9888,323,10363,658,0,664000,0,0,0,804,664804,0,0,0,16296113,14918182,1108108,269823,4675,4675,0
1736653714.018657,STATS,src/tsdn.c,603,pkt_processing_time,25000000,620
1736653731.401466,STATS,src/pkt_handle.c,202,timeout,70174
1736653752.056685,STATS,src/tsdn.c,583,stats,25303299,21967484,1990265,330721,603231,816,1389,573,0,9888,816,10363,1389,0,676000,0,0,0,1518,677518,0,0,0,16609350,15206824,1128216,274310,4485,4485,0
1736653778.377951,STATS,src/tsdn.c,603,pkt_processing_time,25500000,1098
1736653812.057125,STATS,src/tsdn.c,583,stats,25759016,22357912,2037584,336908,605689,345,735,390,0,9888,345,10363,735,0,690000,0,0,0,1039,691039,0,0,0,16935750,15506032,1149914,279804,2856,2856,0
1736653824.069272,STATS,src/pkt_handle.c,202,timeout,70191
1736653844.111438,STATS,src/tsdn.c,603,pkt_processing_time,26000000,78
1736653872.057154,STATS,src/tsdn.c,583,stats,26201332,22746880,2074647,343127,608161,299,693,394,0,9888,299,10363,693,0,702000,0,0,0,1856,703856,0,0,0,17251900,15795927,1170729,285244,2784,2784,0
1736653914.019575,STATS,src/tsdn.c,603,pkt_processing_time,26500000,40
1736653919.239992,STATS,src/pkt_handle.c,202,timeout,70028
1736653932.057257,STATS,src/tsdn.c,583,stats,26644409,23137355,2111678,348537,610873,343,742,399,0,9888,343,10363,742,0,716000,0,0,0,447,716447,0,0,0,17568634,16087971,1190751,289912,4553,4553,0
1736653977.871003,STATS,src/tsdn.c,603,pkt_processing_time,27000000,2119
1736653992.057418,STATS,src/tsdn.c,583,stats,27114113,23547001,2156469,354520,613671,338,717,379,0,9888,338,10363,717,0,728000,0,0,0,1108,729108,0,0,0,17891615,16384160,1212308,295147,4507,4507,0
1736654011.003016,STATS,src/pkt_handle.c,202,timeout,70051
1736654018.778461,STATS,src/tsdn.c,603,pkt_processing_time,27500000,904
1736654027.003286,STATS,src/pkt_handle.c,202,timeout,70003
1736654038.879935,STATS,src/tsdn.c,603,pkt_processing_time,28000000,15
1736654052.057781,STATS,src/tsdn.c,583,stats,28115969,24490867,2199748,359862,616143,392,749,357,0,9888,392,10363,749,0,742000,0,0,0,294,742294,0,0,0,18746448,17212954,1233642,299852,4790,4790,0
1736654076.855862,STATS,src/pkt_handle.c,202,timeout,70046
1736654078.821344,STATS,src/tsdn.c,603,pkt_processing_time,28500000,674
1736654091.731564,STATS,src/pkt_handle.c,202,timeout,70138
1736654095.346326,STATS,src/tsdn.c,603,pkt_processing_time,29000000,1844
1736654112.057922,STATS,src/tsdn.c,583,stats,29178065,25499237,2236685,366263,619504,422,795,373,0,9888,422,10363,795,0,754000,0,0,0,1979,755979,0,0,0,19625353,18065525,1254564,305264,2933,2933,0
1736654137.127383,STATS,src/tsdn.c,603,pkt_processing_time,29500000,195
1736654140.825794,STATS,src/pkt_handle.c,202,timeout,70081
1736654150.069874,STATS,src/tsdn.c,603,pkt_processing_time,30000000,869
1736654172.058220,STATS,src/tsdn.c,583,stats,30185098,26445761,2281486,370924,623019,375,738,363,0,9888,375,10363,738,0,768000,0,0,0,759,768759,0,0,0,20472053,18886706,1275931,309416,2883,2883,0
1736654176.891823,STATS,src/pkt_handle.c,202,timeout,70232
1736654197.793172,STATS,src/tsdn.c,603,pkt_processing_time,30500000,15
1736654205.179253,STATS,src/pkt_handle.c,202,timeout,70034
1736654212.590944,STATS,src/tsdn.c,603,pkt_processing_time,31000000,31
1736654232.058253,STATS,src/tsdn.c,583,stats,31158782,27368669,2317825,376106,625566,308,652,344,0,9888,308,10363,652,0,780000,0,0,0,1232,781232,0,0,0,21304070,19694528,1295586,313956,4413,4413,0
1736654256.136156,STATS,src/pkt_handle.c,202,timeout,70023
1736654258.865737,STATS,src/tsdn.c,603,pkt_processing_time,31500000,471
1736654270.258912,STATS,src/pkt_handle.c,202,timeout,70092
1736654276.811236,STATS,src/tsdn.c,603,pkt_processing_time,32000000,22
1736654292.058836,STATS,src/tsdn.c,583,stats,32115435,28262966,2364717,382165,628459,350,662,312,0,9888,350,10363,662,0,794000,0,0,0,403,794403,0,0,0,22120357,20486440,1314473,319444,4582,4582,0
1736654318.988605,STATS,src/tsdn.c,603,pkt_processing_time,32500000,1001
1736654321.771764,STATS,src/pkt_handle.c,202,timeout,70064
1736654339.456824,STATS,src/tsdn.c,603,pkt_processing_time,33000000,2324
1736654352.059047,STATS,src/tsdn.c,583,stats,33129019,29226941,2398650,388158,631026,402,894,492,0,9888,402,10363,894,0,808000,0,0,0,322,808322,0,0,0,22968066,21309222,1334008,324836,4755,4755,0
1736654356.639171,STATS,src/pkt_handle.c,202,timeout,70388
1736654379.095849,STATS,src/tsdn.c,603,pkt_processing_time,33500000,1398
1736654385.977544,STATS,src/pkt_handle.c,202,timeout,70001
1736654402.919126,STATS,src/tsdn.c,603,pkt_processing_time,34000000,1632
1736654412.059273,STATS,src/tsdn.c,583,stats,34101143,30123405,2432955,420386,633597,353,666,313,0,9888,353,10363,666,0,820000,0,0,0,905,820905,0,0,0,23806319,22095979,1353905,356435,4514,4514,0
1736654434.913733,STATS,src/pkt_handle.c,202,timeout,70063
1736654438.858399,STATS,src/tsdn.c,603,pkt_processing_time,34500000,877
1736654450.847122,STATS,src/pkt_handle.c,202,timeout,70054
1736654460.598501,STATS,src/tsdn.c,603,pkt_processing_time,35000000,22
1736654472.059963,STATS,src/tsdn.c,583,stats,35107662,31058024,2472121,443834,636232,346,745,399,0,9888,346,10363,745,0,834000,0,0,0,161,834161,0,0,0,24639303,22887651,1373494,378158,4615,4615,0
1736654500.051534,STATS,src/tsdn.c,603,pkt_processing_time,35500000,1376
1736654501.067660,STATS,src/pkt_handle.c,202,timeout,70037
1736654524.727058,STATS,src/tsdn.c,603,pkt_processing_time,36000000,152
1736654532.059996,STATS,src/tsdn.c,583,stats,36068511,31969660,2505894,450280,638913,353,776,423,0,9888,353,10363,776,0,852000,0,0,0,754,852754,0,0,0,25451261,23675773,1391379,384109,6546,6546,0
1736654538.828051,STATS,src/pkt_handle.c,202,timeout,70162
1736654560.935378,STATS,src/tsdn.c,603,pkt_processing_time,36500000,54
1736654566.346609,STATS,src/pkt_handle.c,202,timeout,70016
1736654587.834786,STATS,src/tsdn.c,603,pkt_processing_time,37000000,56
1736654592.060366,STATS,src/tsdn.c,583,stats,37036060,32889662,2538733,455963,641605,338,654,316,0,9888,338,10363,654,1,866000,0,0,0,298,866298,0,0,0,26276132,24476760,1410467,388905,4471,4471,0
1736654616.881452,STATS,src/pkt_handle.c,202,timeout,70016
1736654621.857611,STATS,src/tsdn.c,603,pkt_processing_time,37500000,51
1736654638.092025,STATS,src/pkt_handle.c,202,timeout,70210
1736654651.819824,STATS,src/tsdn.c,603,pkt_processing_time,38000000,28
1736654652.060380,STATS,src/tsdn.c,583,stats,38002235,33808518,2571369,461393,644424,331,762,431,0,9888,331,10363,762,0,884000,0,0,0,746,884746,0,0,0,27090922,25268750,1428518,393654,4678,4678,0
1736654712.060389,STATS,src/tsdn.c,583,stats,38471274,34229239,2604271,467125,647592,301,729,428,0,9888,301,10363,729,1,896000,0,0,0,1585,897585,0,0,0,27428604,25583760,1446288,398556,2791,2791,0
1736654715.925769,STATS,src/tsdn.c,603,pkt_processing_time,38500000,3060
1736654725.432458,STATS,src/pkt_handle.c,202,timeout,70047
1736654772.060699,STATS,src/tsdn.c,583,stats,38932700,34641794,2637857,473026,650319,788,1189,401,0,9888,788,10363,1189,0,910000,0,0,0,1878,911878,0,0,0,27747493,25879204,1464564,403725,2868,2868,0
1736654781.235461,STATS,src/tsdn.c,603,pkt_processing_time,39000000,33
1736654822.837308,STATS,src/pkt_handle.c,202,timeout,70085
1736654832.061070,STATS,src/tsdn.c,583,stats,39421385,35080467,2671517,479782,653528,320,741,421,0,9888,320,10363,741,0,924000,0,0,0,907,924907,0,0,0,28046203,26153509,1482922,409772,4523,4523,0
1736654843.891907,STATS,src/tsdn.c,603,pkt_processing_time,39500000,78
1736654892.061197,STATS,src/tsdn.c,583,stats,39869654,35480873,2703956,485392,656606,293,692,399,0,9888,293,10363,692,0,936000,0,0,0,1314,937314,0,0,0,28346917,26429871,1502341,414705,2889,2889,0
1736654909.184394,STATS,src/tsdn.c,603,pkt_processing_time,40000000,2246
1736654923.110083,STATS,src/pkt_handle.c,202,timeout,70001
1736654952.061345,STATS,src/tsdn.c,583,stats,40327492,35887803,2738909,491753,659671,317,695,378,0,9888,317,10363,695,1,950000,0,0,0,304,950304,0,0,0,28648961,26706723,1521848,420390,4647,4647,0
1736654974.546587,STATS,src/tsdn.c,603,pkt_processing_time,40500000,21
1736655012.061558,STATS,src/tsdn.c,583,stats,40840928,36350256,2773527,497472,663366,348,708,360,0,9888,348,10363,708,0,964000,0,0,0,1066,965066,0,0,0,28987245,27020188,1541622,425435,4594,4594,0
1736655014.356406,STATS,src/pkt_handle.c,202,timeout,70199
1736655031.840648,STATS,src/tsdn.c,603,pkt_processing_time,41000000,238
1736655072.061676,STATS,src/tsdn.c,583,stats,41302312,36759967,2809899,503178,666154,359,694,335,0,9888,359,10363,694,0,976000,0,0,0,1705,977705,0,0,0,29314802,27323702,1560732,430368,2840,2840,0
1736655097.866786,STATS,src/tsdn.c,603,pkt_processing_time,41500000,40
1736655106.696112,STATS,src/pkt_handle.c,202,timeout,70155
1736655132.061704,STATS,src/tsdn.c,583,stats,41770272,37179322,2843194,508888,669316,950,1347,397,0,9888,950,10363,1347,1,990000,0,0,0,1184,991184,0,0,0,29642173,27627659,1579100,435414,2846,2846,0
1736655159.764206,STATS,src/tsdn.c,603,pkt_processing_time,42000000,10
1736655192.061774,STATS,src/tsdn.c,583,stats,42260390,37586373,2908291,514396,673113,383,706,323,0,9888,383,10363,706,1,1004000,0,0,0,480,1004480,0,0,0,29999713,27929273,1630499,439941,4641,4641,0
1736655192.116363,STATS,src/pkt_handle.c,202,timeout,70172
1736655220.415225,STATS,src/tsdn.c,603,pkt_processing_time,42500000,8
1736655252.061964,STATS,src/tsdn.c,583,stats,42739839,38008933,2948611,520754,676581,322,658,336,0,9888,322,10363,658,1,1016000,0,0,0,702,1016702,0,0,0,30334730,28231685,1657680,445365,4608,4608,0
1736655281.648070,STATS,src/pkt_handle.c,202,timeout,70007
1736655284.710232,STATS,src/tsdn.c,603,pkt_processing_time,43000000,752
1736655312.062423,STATS,src/tsdn.c,583,stats,43210730,38417187,2994021,527999,680131,404,814,410,0,9888,404,10363,814,0,1028000,0,0,0,1143,1029143,0,0,0,30667044,28528523,1687120,451401,2810,2810,0
